#{"t_start": 1745585070.5365307, "env_id": "intersection-v0"}
r,l,t
5.0,5,3340.099379
-1.0,4,3340.371386
-2.0,3,3340.612412
-2.175214,3,3340.905633
5.0,5,3341.202596
5.0,5,3341.50766
5.0,5,3341.710852
-2.0,3,3341.865216
5.0,5,3342.194436
5.0,5,3342.530566
-4.0,1,3342.604769
4.0,4,3342.848163
-3.0,2,3342.98235
5.0,5,3343.3207
5.0,5,3343.571347
-2.0,3,3343.758614
5.0,5,3344.07928
-2.468761,3,3344.282389
-3.0,2,3344.428623
5.0,5,3344.798226
5.0,5,3345.038301
-2.175214,3,3345.329587
-1.0,4,3345.556369
5.0,5,3345.837749
-2.468761,3,3345.982239
-2.175214,3,3346.232777
-2.742999,3,3346.379694
5.0,5,3346.702157
5.0,5,3346.948023
-2.175214,3,3347.169785
4.0,4,3347.490635
5.0,5,3347.743199
5.0,5,3348.073892
-2.0,3,3348.218454
-2.468761,3,3348.396445
2.0,3,3348.548248
2.0,3,3348.717994
-2.742999,3,3348.899001
5.0,5,3349.230029
5.0,5,3349.537213
4.0,4,3349.790374
2.0,3,3349.994248
-2.0,3,3350.222868
3.0,4,3350.362139
5.0,5,3350.567979
-2.0,3,3350.751043
5.0,5,3351.094356
-2.0,3,3351.233199
-1.0,4,3351.480107
5.0,5,3351.770876
-5.0,1,3351.890076
-3.0,2,3352.112083
4.0,4,3352.368609
4.0,4,3352.640731
-2.742999,3,3352.821979
-3.982694,2,3352.984074
-2.0,3,3353.246006
5.0,5,3353.52901
5.0,5,3353.709878
-3.0,2,3353.871707
-3.0,2,3353.99943
-2.468761,3,3354.257963
-2.742999,3,3354.420177
-2.0,3,3354.614873
-3.0,2,3354.70259
-2.0,3,3354.971804
-2.175214,3,3355.209244
5.0,5,3355.647251
5.0,5,3356.032877
-2.0,3,3356.271708
-5.0,1,3356.392191
4.0,4,3356.627033
-2.0,3,3356.763769
5.0,5,3357.034672
5.0,5,3357.357382
5.0,5,3357.688297
4.0,4,3358.009283
5.0,5,3358.291071
2.0,3,3358.477889
5.0,5,3358.677097
5.0,5,3359.06786
5.0,5,3359.392332
5.0,5,3359.624255
-3.0,2,3359.750132
5.0,5,3360.080927
5.0,5,3360.346142
5.0,5,3360.729486
5.0,5,3361.080825
-2.0,3,3361.307725
-2.0,3,3361.481807
5.0,5,3361.799914
5.0,5,3362.013716
5.0,5,3364.487327
5.0,5,3364.766033
-2.0,3,3364.954164
5.0,5,3365.095093
5.0,5,3365.466929
-3.0,2,3365.607654
-3.0,2,3365.814533
-2.0,3,3366.049891
-1.0,4,3366.308493
-3.0,2,3366.472371
3.0,4,3366.690366
5.0,5,3366.984872
4.0,4,3367.261139
-2.468761,3,3367.433777
-1.0,4,3367.830151
4.0,4,3368.15269
5.0,5,3368.377943
5.0,5,3368.751443
-2.0,3,3368.917937
5.0,5,3369.139892
-2.0,3,3369.306783
2.0,3,3369.536735
5.0,5,3369.760588
-2.0,3,3369.921774
5.0,5,3370.234993
-3.0,2,3370.427049
5.0,5,3370.85588
-2.0,3,3371.10137
-3.0,2,3371.261577
5.0,5,3371.574714
5.0,5,3371.911
5.0,5,3372.232813
-1.0,4,3372.592386
5.0,5,3372.979679
5.0,5,3373.293919
-3.0,2,3373.426388
5.0,5,3373.768759
5.0,5,3374.146358
5.0,5,3374.549153
5.0,5,3376.858088
-2.0,3,3377.044052
-2.468761,3,3377.259654
4.0,4,3377.572407
5.0,5,3377.927144
5.0,5,3378.16547
4.0,4,3378.479485
4.0,4,3378.711101
5.0,5,3379.014525
5.0,5,3379.377715
-1.429751,4,3379.649131
-3.0,2,3379.820232
5.0,5,3380.274471
-5.0,1,3380.424878
-2.0,3,3380.6351
5.0,5,3380.939988
4.0,4,3381.323872
5.0,5,3381.552326
-2.0,3,3381.823898
-3.0,2,3381.959363
-2.468761,3,3382.112148
-2.0,3,3382.304412
5.0,5,3382.517081
5.0,5,3382.782491
5.0,5,3382.989671
-2.175214,3,3383.218079
4.0,4,3383.44223
4.0,4,3383.747736
-3.0,2,3383.903899
-1.0,4,3384.239951
-2.0,3,3384.40462
5.0,5,3384.731274
-1.429751,4,3385.036483
4.0,4,3385.338353
4.0,4,3385.677742
-2.0,3,3385.846726
5.0,5,3386.092162
5.0,5,3386.409927
-2.468761,3,3386.678459
5.0,5,3386.869863
4.0,4,3387.249
3.0,4,3387.661247
5.0,5,3387.919316
5.0,5,3388.197516
5.0,5,3388.48972
-2.0,3,3388.714489
5.0,5,3389.013807
-2.0,3,3389.232336
5.0,5,3389.648413
5.0,5,3389.909746
2.0,3,3390.128384
3.0,4,3390.421974
-1.0,4,3390.64779
-2.468761,3,3390.853041
5.0,5,3391.160983
5.0,5,3391.523723
-2.468761,3,3391.828793
5.0,5,3392.203139
-2.175214,3,3392.469896
-3.0,2,3392.601548
-3.0,2,3392.775523
5.0,5,3393.111758
5.0,5,3393.425265
-2.0,3,3393.659245
-3.0,2,3393.920219
4.0,4,3394.113824
5.0,5,3394.393975
5.0,5,3394.666091
-2.0,3,3394.8627
-2.0,3,3395.176322
5.0,5,3395.379651
-3.697041,2,3395.519416
5.0,5,3395.832239
3.0,4,3396.084015
-2.0,3,3396.312364
-2.0,3,3396.465404
-2.0,3,3396.742867
5.0,5,3397.15708
-2.0,3,3397.302594
5.0,5,3397.745328
-3.0,2,3397.915082
2.0,3,3398.23133
-2.0,3,3398.618123
5.0,5,3398.921369
5.0,5,3399.200464
-2.0,3,3399.430638
2.0,3,3399.626146
-4.0,1,3399.745047
-2.0,3,3399.953078
-2.468761,3,3400.142664
4.0,4,3400.480786
5.0,5,3400.893967
5.0,5,3401.211528
5.0,5,3401.501653
4.0,4,3401.832866
5.0,5,3402.059801
-2.0,3,3402.268411
5.0,5,3402.623917
5.0,5,3402.971336
5.0,5,3403.341474
5.0,5,3403.596035
2.0,3,3403.847177
-2.0,3,3404.032924
-2.0,3,3404.247443
-2.175214,3,3404.518421
4.0,4,3404.807885
-2.0,3,3405.033865
-2.0,3,3405.226612
-1.0,4,3405.426247
5.0,5,3405.734754
5.0,5,3406.115053
-2.0,3,3406.366943
5.0,5,3406.700583
4.0,4,3406.905507
2.0,3,3407.180723
5.0,5,3407.466544
5.0,5,3407.770962
-2.0,3,3407.983749
-1.0,4,3408.227822
4.0,4,3408.407761
-2.742999,3,3408.641171
-1.0,4,3408.939924
5.0,5,3409.260324
-2.0,3,3409.422169
5.0,5,3409.712961
-1.0,4,3409.999607
5.0,5,3410.310118
-2.0,3,3410.47391
-3.0,2,3410.628715
5.0,5,3410.984612
-3.0,2,3411.192379
5.0,5,3411.493845
-2.0,3,3411.695791
-3.0,2,3411.845055
5.0,5,3412.214132
-2.0,3,3412.421566
-3.0,2,3412.525812
4.0,4,3412.715339
-2.0,3,3412.846371
5.0,5,3413.243096
5.0,5,3413.622082
4.0,4,3413.882272
-2.0,3,3414.045633
5.0,5,3414.28547
5.0,5,3414.526274
-2.0,3,3414.747517
5.0,5,3414.991938
4.0,4,3415.365846
5.0,5,3415.682853
5.0,5,3416.009399
5.0,5,3416.332169
-3.0,2,3416.504963
5.0,5,3416.774302
-2.742999,3,3416.999068
-2.468761,3,3417.242132
5.0,5,3417.581753
-2.0,3,3417.841318
-2.0,3,3418.066421
-5.0,1,3418.161144
5.0,5,3418.511494
-2.0,3,3418.76703
-2.175214,3,3419.151971
4.0,4,3419.50422
5.0,5,3419.807412
-2.0,3,3420.011863
-1.0,4,3420.324969
6.0,6,3420.654186
5.0,5,3420.973873
5.0,5,3421.286668
5.0,5,3421.651012
4.0,4,3421.873619
-1.0,4,3422.147831
2.0,3,3422.360101
-3.0,2,3422.532421
-2.175214,3,3422.753869
-2.468761,3,3422.971848
4.0,4,3423.292609
5.0,5,3423.526848
5.0,5,3423.84075
-2.175214,3,3424.034498
5.0,5,3424.368376
2.0,3,3424.639349
5.0,5,3424.916608
5.0,5,3425.173653
2.0,3,3425.414731
-1.0,4,3425.645456
2.0,3,3425.783798
-4.0,1,3425.935624
5.0,5,3426.149093
-2.0,3,3426.325673
5.0,5,3426.708534
-2.0,3,3426.888206
5.0,5,3427.149013
-2.0,3,3427.424745
5.0,5,3427.760083
5.0,5,3427.998235
5.0,5,3428.267199
2.0,3,3428.506818
5.0,5,3428.784822
5.0,5,3429.120079
-3.0,2,3429.242076
5.0,5,3429.458388
5.0,5,3429.626551
5.0,5,3429.926136
4.0,4,3430.085724
-2.175214,3,3430.293994
-2.0,3,3430.562105
-2.468761,3,3430.911194
-5.0,1,3431.015882
-2.175214,3,3431.258168
-3.0,2,3431.462258
5.0,5,3431.883756
5.0,5,3432.138629
5.0,5,3432.304031
2.0,3,3432.502357
-3.0,2,3432.682972
5.0,5,3432.935274
5.0,5,3433.323522
-2.0,3,3433.512796
-2.0,3,3435.127309
5.0,5,3435.615099
5.0,5,3436.040469
5.0,5,3436.371718
5.0,5,3436.690282
-2.0,3,3436.971038
5.0,5,3437.274813
5.0,5,3437.621094
-2.0,3,3437.889968
5.0,5,3438.133573
-3.0,2,3438.292895
5.0,5,3438.528293
5.0,5,3438.698273
5.0,5,3439.22665
-2.0,3,3439.533729
-3.0,2,3439.669038
5.0,5,3439.89949
-2.0,3,3440.09149
-3.0,2,3440.343655
2.0,3,3440.512538
5.0,5,3440.800351
-2.0,3,3441.063856
5.0,5,3441.251605
5.0,5,3441.56397
-1.0,4,3441.889576
-3.0,2,3442.076751
-2.0,3,3442.259082
-3.392624,2,3442.433791
5.0,5,3442.686349
5.0,5,3443.057899
5.0,5,3443.495768
-2.0,3,3443.682622
5.0,5,3444.023658
5.0,5,3444.247392
-2.0,3,3444.438003
2.0,3,3444.68937
5.0,5,3445.007974
-2.0,3,3445.302339
5.0,5,3445.525629
5.0,5,3445.857986
4.0,4,3446.238465
5.0,5,3446.590698
5.0,5,3446.951764
-2.175214,3,3447.186463
5.0,5,3447.505474
5.0,5,3447.687491
5.0,5,3448.054724
-2.175214,3,3448.290423
5.0,5,3448.546529
5.0,5,3448.801523
5.0,5,3449.090131
5.0,5,3449.369729
5.0,5,3449.62661
4.0,4,3449.898027
5.0,5,3450.146329
5.0,5,3450.42372
-2.742999,3,3450.540325
-4.0,1,3450.653612
-3.0,2,3450.809162
5.0,5,3450.986342
-3.0,2,3451.267845
-3.0,2,3451.478167
-1.0,4,3451.69572
-2.0,3,3451.876812
5.0,5,3452.136841
5.0,5,3452.421255
5.0,5,3452.720498
2.0,3,3452.939808
-3.982694,2,3453.148193
5.0,5,3453.463616
5.0,5,3453.622135
5.0,5,3453.973831
5.0,5,3454.291522
5.0,5,3454.532851
-2.0,3,3454.716133
-2.742999,3,3454.962652
-3.0,2,3455.151588
-3.0,2,3455.371679
5.0,5,3455.590035
5.0,5,3455.898611
5.0,5,3456.18024
4.0,4,3456.341705
5.0,5,3456.672619
-2.175214,3,3456.887114
6.0,6,3457.219749
-2.0,3,3457.491543
5.0,5,3457.772895
-1.0,4,3458.057753
-2.0,3,3458.259321
5.0,5,3458.550948
5.0,5,3458.72677
4.0,4,3458.952967
-2.0,3,3459.117686
-3.0,2,3459.304928
-3.0,2,3459.502303
2.0,3,3459.825511
5.0,5,3460.162586
5.0,5,3460.451342
-2.0,3,3460.614121
2.0,3,3460.94198
-3.0,2,3461.060799
5.0,5,3461.251674
-2.0,3,3461.398259
5.0,5,3461.594731
5.0,5,3462.000753
-3.0,2,3462.184997
4.0,4,3462.387107
-2.0,3,3462.570936
5.0,5,3462.86847
-3.0,2,3463.012201
4.0,4,3463.338079
5.0,5,3463.546191
-2.0,3,3463.769599
-2.0,3,3463.97902
5.0,5,3464.299657
5.0,5,3464.584229
-2.0,3,3464.784382
-3.0,2,3464.93147
4.0,4,3465.147814
5.0,5,3465.431506
-2.0,3,3465.582397
-2.742999,3,3465.712153
-2.0,3,3465.843905
5.0,5,3466.313645
-2.0,3,3466.524592
-1.0,4,3466.768497
5.0,5,3467.166863
-3.0,2,3467.431913
5.0,5,3467.79837
5.0,5,3468.222405
5.0,5,3468.460071
5.0,5,3468.754172
-4.0,1,3468.849867
5.0,5,3469.235829
5.0,5,3469.541906
-1.0,4,3469.773565
-2.0,3,3469.968233
5.0,5,3470.342006
5.0,5,3470.677982
5.0,5,3470.936649
3.0,4,3471.189523
-2.0,3,3471.419157
-2.0,3,3471.612129
5.0,5,3471.826864
-3.0,2,3472.020603
5.0,5,3472.247031
5.0,5,3472.570417
5.0,5,3472.90162
-2.0,3,3473.114915
-3.0,2,3473.415955
-3.0,2,3473.554499
-3.0,2,3473.734835
5.0,5,3474.018104
-2.175214,3,3474.249592
5.0,5,3474.566517
5.0,5,3474.83941
5.0,5,3475.119586
-2.468761,3,3475.266842
-4.0,1,3475.408225
-2.742999,3,3475.598273
2.0,3,3475.863497
4.0,4,3476.186097
5.0,5,3476.507527
-1.0,4,3476.809853
5.0,5,3477.07269
5.0,5,3477.320427
4.0,4,3477.621588
-2.0,3,3477.811907
5.0,5,3478.193858
5.0,5,3478.520733
-3.0,2,3478.681775
-2.468761,3,3478.888042
-1.0,4,3479.202529
-3.0,2,3479.366067
5.0,5,3479.623495
5.0,5,3479.927677
-2.0,3,3480.149347
5.0,5,3480.416035
-2.0,3,3480.593506
-3.0,2,3480.728974
5.0,5,3481.015769
5.0,5,3481.286184
-2.0,3,3481.486733
-3.0,2,3481.597502
-3.0,2,3481.778011
4.0,4,3482.061337
-3.0,2,3482.220551
-2.0,3,3482.329417
4.0,4,3482.626297
-2.0,3,3482.824549
5.0,5,3483.052586
-3.0,2,3483.240214
5.0,5,3483.565139
5.0,5,3483.859968
5.0,5,3484.068591
-2.0,3,3484.286413
5.0,5,3484.497857
-2.0,3,3484.714144
5.0,5,3484.996248
-2.0,3,3485.209591
-2.742999,3,3485.451689
5.0,5,3485.759675
-2.468761,3,3486.019325
5.0,5,3486.350088
5.0,5,3486.697065
-2.742999,3,3486.922323
5.0,5,3487.162382
-2.0,3,3487.375544
4.0,4,3487.578873
5.0,5,3487.911364
-2.0,3,3488.157114
-2.0,3,3488.4045
5.0,5,3488.685228
-3.0,2,3488.936639
5.0,5,3489.232073
-2.0,3,3489.420116
-2.0,3,3489.593997
5.0,5,3489.860099
4.0,4,3490.182538
5.0,5,3490.385105
-2.0,3,3490.577716
-2.0,3,3490.76011
3.0,4,3491.076719
5.0,5,3491.50956
5.0,5,3491.799098
5.0,5,3491.996478
-1.0,4,3492.192255
5.0,5,3492.469295
-2.0,3,3492.625963
-2.0,3,3492.857401
-1.0,4,3493.128239
-2.0,3,3493.42431
5.0,5,3493.761627
3.0,4,3494.109661
-2.0,3,3494.388737
5.0,5,3494.78071
5.0,5,3495.042211
5.0,5,3495.311231
-2.0,3,3495.557825
-2.0,3,3495.773876
5.0,5,3496.069999
5.0,5,3496.411182
5.0,5,3496.701162
5.0,5,3496.983514
5.0,5,3497.19962
-3.0,2,3497.394088
-3.0,2,3497.640806
-4.0041,1,3497.719996
-3.0,2,3497.879138
-2.0,3,3498.079401
5.0,5,3498.472373
5.0,5,3498.725506
2.0,3,3498.910108
-2.0,3,3499.106804
5.0,5,3499.274888
5.0,5,3499.641257
4.0,4,3499.844958
5.0,5,3501.455671
5.0,5,3501.773913
5.0,5,3502.090965
5.0,5,3502.392135
-5.0,1,3502.515457
5.0,5,3502.841395
5.0,5,3503.164437
5.0,5,3503.563893
5.0,5,3503.817688
5.0,5,3504.102154
5.0,5,3504.292296
5.0,5,3504.600178
5.0,5,3504.995817
-3.0,2,3505.198941
-3.0,2,3505.327942
-2.0,3,3505.580876
5.0,5,3505.792528
2.0,3,3506.038208
5.0,5,3506.450291
-2.0,3,3506.68224
5.0,5,3507.001234
5.0,5,3507.311114
-2.0,3,3507.456095
5.0,5,3507.650428
4.0,4,3507.971029
5.0,5,3508.311724
5.0,5,3508.574612
-2.0,3,3508.759688
-2.175214,3,3508.99692
3.0,4,3509.370735
5.0,5,3509.572807
-2.0,3,3509.813697
-2.0,3,3510.025364
4.0,4,3510.252309
2.0,3,3510.492471
-2.0,3,3510.734813
2.0,3,3510.943626
-2.0,3,3511.125919
-3.0,2,3511.370204
5.0,5,3511.587574
5.0,5,3512.034806
5.0,5,3512.321073
4.0,4,3512.540756
-2.468761,3,3512.781832
-2.0,3,3513.114404
-2.0,3,3513.354196
4.0,4,3513.618497
5.0,5,3514.002735
5.0,5,3514.210665
-2.0,3,3514.352771
-2.0,3,3516.560517
5.0,5,3516.899328
4.0,4,3517.137885
-2.0,3,3517.332695
-2.0,3,3517.489763
-3.0,2,3517.627851
5.0,5,3517.867619
5.0,5,3518.162746
-2.0,3,3518.321941
5.0,5,3518.585251
5.0,5,3518.796463
-2.0,3,3518.976167
-2.0,3,3519.152474
-2.0,3,3519.372568
5.0,5,3519.562426
5.0,5,3519.881536
-2.175214,3,3520.132466
5.0,5,3520.331048
5.0,5,3520.702341
-1.0,4,3520.911122
5.0,5,3521.093903
-2.0,3,3521.28221
5.0,5,3521.693363
-2.468761,3,3521.950956
5.0,5,3522.19638
-3.0,2,3522.429307
5.0,5,3522.618363
4.0,4,3522.810715
4.0,4,3523.04908
5.0,5,3523.319252
2.0,3,3523.528028
5.0,5,3523.84336
5.0,5,3524.062705
-3.0,2,3524.254912
-3.0,2,3524.398356
2.0,3,3524.618304
-2.0,3,3524.811084
5.0,5,3525.100502
5.0,5,3525.402557
5.0,5,3525.654929
2.0,3,3525.927579
5.0,5,3526.408549
-3.0,2,3526.585851
-2.742999,3,3526.837518
5.0,5,3527.178647
-2.0,3,3527.336003
-3.0,2,3527.470166
-3.0,2,3527.658451
-2.0,3,3527.842719
5.0,5,3528.138702
5.0,5,3528.351969
5.0,5,3528.596094
5.0,5,3529.031795
-2.0,3,3529.275768
5.0,5,3529.505033
3.0,4,3529.796489
-5.0,1,3529.915585
5.0,5,3530.284379
3.0,4,3530.521325
-3.392624,2,3530.66027
-2.0,3,3530.804088
-2.0,3,3530.964474
5.0,5,3531.194629
-2.742999,3,3531.413593
5.0,5,3531.849541
4.0,4,3532.136607
5.0,5,3532.447702
-2.0,3,3532.791556
5.0,5,3532.987064
5.0,5,3533.235262
-3.0,2,3533.463356
5.0,5,3533.858888
5.0,5,3534.191747
-4.0,1,3534.320671
5.0,5,3534.635078
5.0,5,3535.012541
-1.0,4,3535.205394
5.0,5,3535.594378
-2.0,3,3535.815357
5.0,5,3536.091773
5.0,5,3536.461771
-3.0,2,3536.64659
5.0,5,3536.90812
-3.0,2,3537.051712
5.0,5,3537.388416
-2.0,3,3537.533646
5.0,5,3537.748461
-2.468761,3,3537.993683
-2.0,3,3538.198422
-3.0,2,3538.398819
-2.0,3,3538.612225
4.0,4,3538.898833
5.0,5,3539.08658
5.0,5,3539.274728
-2.742999,3,3539.533941
-2.0,3,3539.739907
-2.0,3,3539.984373
2.0,3,3540.179614
2.0,3,3540.401013
5.0,5,3540.689646
-2.0,3,3540.902127
4.0,4,3541.066611
5.0,5,3541.31715
-2.0,3,3541.530112
5.0,5,3541.857874
-2.742999,3,3542.042075
5.0,5,3542.296135
5.0,5,3542.565859
-2.0,3,3542.683351
2.0,3,3542.859402
-2.0,3,3543.026327
5.0,5,3543.182677
-1.429751,4,3543.466425
-2.0,3,3543.642228
5.0,5,3544.010994
-2.0,3,3544.269869
-3.0,2,3544.410494
5.0,5,3544.754304
5.0,5,3544.973294
5.0,5,3545.313874
3.0,4,3545.563556
-3.0,2,3545.746385
5.0,5,3546.117081
5.0,5,3546.423395
-2.0,3,3546.642684
-2.468761,3,3546.775836
-2.0,3,3546.970011
-2.175214,3,3547.189636
-2.0,3,3547.407156
5.0,5,3547.810656
4.0,4,3548.071763
5.0,5,3548.354535
5.0,5,3548.733566
5.0,5,3549.118693
-3.0,2,3549.287656
5.0,5,3549.523374
-2.742999,3,3549.736145
5.0,5,3550.113623
-2.0,3,3550.337426
5.0,5,3550.6885
-3.0,2,3550.863759
-2.0,3,3551.060493
-2.0,3,3551.274141
5.0,5,3551.610725
5.0,5,3551.821207
4.0,4,3552.102465
-0.423084,5,3552.478819
4.0,4,3552.735586
-2.0,3,3552.986017
5.0,5,3553.298989
-2.742999,3,3553.515896
-2.0,3,3553.698574
-2.0,3,3553.949991
5.0,5,3554.210688
-1.138061,4,3554.375368
5.0,5,3554.861535
3.0,4,3555.177079
5.0,5,3555.480886
4.0,4,3555.628175
-1.0,4,3556.050606
-2.0,3,3556.337377
-2.0,3,3556.591321
5.0,5,3556.90897
-2.742999,3,3557.139693
5.0,5,3557.327527
4.0,4,3557.626248
5.0,5,3557.958544
5.0,5,3558.350992
5.0,5,3558.769345
5.0,5,3559.074938
5.0,5,3559.400174
5.0,5,3559.619936
5.0,5,3560.001495
-3.0,2,3560.149325
5.0,5,3560.513396
-1.0,4,3560.795353
2.0,3,3561.066083
-2.0,3,3561.212076
5.0,5,3561.540629
5.0,5,3561.913548
-2.0,3,3562.154161
5.0,5,3562.591824
-2.468761,3,3562.785046
-2.0,3,3562.951522
5.0,5,3563.340623
-2.0,3,3563.544636
5.0,5,3563.799357
-2.0,3,3564.018829
-3.0,2,3564.214733
-2.0,3,3564.43056
5.0,5,3564.794181
-3.0,2,3564.920344
5.0,5,3565.129908
5.0,5,3565.359791
5.0,5,3565.67362
3.0,4,3565.978546
4.0,4,3566.160123
5.0,5,3566.515205
2.0,3,3566.703755
5.0,5,3566.985051
-2.175214,3,3567.209541
-2.0,3,3567.380583
-2.0,3,3567.647184
5.0,5,3567.9782
-2.0,3,3568.216001
5.0,5,3569.920426
-3.0,2,3570.113543
-3.0,2,3570.297168
-2.0,3,3570.594539
5.0,5,3570.966972
5.0,5,3571.241711
-3.0,2,3571.394882
5.0,5,3571.680827
5.0,5,3571.960124
3.0,4,3572.312142
-4.0,1,3572.408843
4.0,4,3572.589142
4.0,4,3572.788169
5.0,5,3573.039953
-2.0,3,3573.273221
5.0,5,3573.685635
5.0,5,3573.943267
-2.0,3,3574.170634
5.0,5,3574.521864
-2.0,3,3574.761714
5.0,5,3575.061139
5.0,5,3575.388996
5.0,5,3575.59728
-2.468761,3,3575.78031
5.0,5,3575.960606
-2.0,3,3576.190595
5.0,5,3576.484579
-2.0,3,3576.647166
5.0,5,3576.939991
5.0,5,3577.150002
-2.468761,3,3577.387329
-1.0,4,3577.592517
5.0,5,3577.968069
5.0,5,3578.237371
5.0,5,3578.500921
-2.0,3,3578.724735
-2.0,3,3578.845999
-2.0,3,3579.110054
5.0,5,3579.51749
-3.0,2,3579.691472
-2.175214,3,3579.875898
2.0,3,3580.13021
-3.0,2,3580.292046
5.0,5,3580.561988
5.0,5,3580.90723
5.0,5,3581.031711
5.0,5,3581.374925
-2.0,3,3581.619352
-3.0,2,3581.76406
5.0,5,3582.048899
5.0,5,3582.420565
4.0,4,3582.670446
-2.0,3,3582.870112
-2.0,3,3583.08464
4.0,4,3583.255678
-2.0,3,3583.470047
5.0,5,3583.772018
-2.175214,3,3584.015784
4.0,4,3584.392182
5.0,5,3584.66863
5.0,5,3584.830459
-3.0,2,3585.013812
3.0,4,3585.296244
-2.175214,3,3585.507939
5.0,5,3585.927812
-5.0,1,3586.018784
-2.0,3,3586.149788
5.0,5,3586.506667
5.0,5,3586.796106
-2.0,3,3587.034427
-5.0,1,3587.16663
5.0,5,3587.398206
5.0,5,3587.527978
-2.0,3,3587.644707
5.0,5,3588.00772
5.0,5,3588.419444
5.0,5,3588.615971
5.0,5,3589.029441
-2.0,3,3589.221268
5.0,5,3589.383282
-2.0,3,3589.633245
5.0,5,3589.900087
-3.0,2,3590.010413
5.0,5,3590.335365
4.0,4,3590.597408
-2.0,3,3590.809829
5.0,5,3591.061997
5.0,5,3591.408628
3.0,4,3591.585611
-2.468761,3,3591.741484
3.0,4,3592.004556
-2.0,3,3592.350609
5.0,5,3592.634307
3.0,4,3592.890848
5.0,5,3593.235512
-3.0,2,3593.466553
5.0,5,3593.761147
-2.0,3,3594.022471
5.0,5,3594.323272
5.0,5,3594.684514
-2.0,3,3594.918406
5.0,5,3595.191293
-2.0,3,3595.351673
5.0,5,3595.60366
5.0,5,3595.880788
-2.0,3,3596.0697
-3.0,2,3596.211979
5.0,5,3596.3921
-2.0,3,3596.608516
5.0,5,3596.924453
-2.0,3,3597.17032
-2.0,3,3597.430981
-2.0,3,3597.711183
5.0,5,3598.020514
2.0,3,3598.254127
5.0,5,3598.710164
3.0,4,3598.966133
5.0,5,3599.281562
5.0,5,3599.514727
5.0,5,3599.814431
5.0,5,3600.211581
5.0,5,3600.777024
-2.0,3,3601.00637
5.0,5,3601.243376
4.0,4,3601.55184
-2.175214,3,3601.740227
5.0,5,3601.969016
-3.0,2,3602.129341
5.0,5,3602.371364
5.0,5,3602.613935
5.0,5,3603.041308
5.0,5,3603.301711
-3.0,2,3603.430181
5.0,5,3603.830563
-2.742999,3,3604.050722
5.0,5,3604.370859
5.0,5,3604.756799
-2.0,3,3605.066476
-2.0,3,3605.240455
5.0,5,3605.453717
-1.429751,4,3605.857465
5.0,5,3606.259659
-1.0,4,3606.514757
5.0,5,3606.730609
-1.0,4,3607.058114
5.0,5,3607.498693
5.0,5,3607.759667
-2.742999,3,3607.979151
2.0,3,3608.176295
-3.0,2,3608.340406
5.0,5,3608.717913
5.0,5,3609.013841
5.0,5,3609.377445
5.0,5,3609.726479
2.0,3,3609.907899
5.0,5,3610.245309
5.0,5,3610.644282
-2.0,3,3610.823267
2.0,3,3610.951796
5.0,5,3611.179542
5.0,5,3611.483094
5.0,5,3611.948359
-2.175214,3,3612.119612
-5.0,1,3612.191454
-2.0,3,3612.436084
5.0,5,3612.797957
-2.0,3,3613.006694
-2.0,3,3613.354832
5.0,5,3613.599478
5.0,5,3613.864542
-3.0,2,3614.027164
-2.0,3,3614.225754
-2.0,3,3614.408248
5.0,5,3614.644988
5.0,5,3614.995872
-2.0,3,3615.206003
-2.0,3,3615.42745
5.0,5,3615.661396
-2.0,3,3615.844476
4.0,4,3616.149548
3.0,4,3616.3997
5.0,5,3616.593872
-2.0,3,3616.714
4.0,4,3616.905123
-2.0,3,3617.106277
5.0,5,3617.3604
5.0,5,3617.569706
-2.0,3,3617.88201
-2.0,3,3618.088984
5.0,5,3618.31569
-0.695039,5,3618.621416
5.0,5,3618.893059
-2.0,3,3619.074147
-2.0,3,3619.205353
-1.0,4,3619.456805
5.0,5,3619.630231
-3.0,2,3619.750786
4.0,4,3619.991177
-2.0,3,3620.158991
4.0,4,3620.480852
5.0,5,3620.727284
-2.0,3,3620.989385
5.0,5,3621.398759
5.0,5,3621.643398
-3.0,2,3621.833647
-2.0,3,3622.14057
-2.0,3,3622.370325
5.0,5,3622.557372
-2.742999,3,3622.817093
5.0,5,3623.122414
-2.0,3,3623.339297
5.0,5,3623.598297
5.0,5,3623.861152
-1.0,4,3624.17028
5.0,5,3624.344849
5.0,5,3624.502394
4.0,4,3624.761098
5.0,5,3625.001492
5.0,5,3625.255007
5.0,5,3625.412374
-2.175214,3,3625.633365
-2.0,3,3625.760575
5.0,5,3626.074166
5.0,5,3626.484792
-2.468761,3,3626.755216
5.0,5,3627.005643
5.0,5,3627.265462
-3.0,2,3627.445723
4.0,4,3627.590165
-5.0,1,3627.702142
-2.742999,3,3627.954814
-2.0,3,3628.1552
-2.0,3,3628.372134
5.0,5,3628.692117
2.0,3,3628.988656
-3.982694,2,3629.102363
5.0,5,3629.369501
5.0,5,3629.713105
5.0,5,3630.057296
2.0,3,3630.364165
-2.0,3,3630.587173
5.0,5,3630.917306
5.0,5,3631.19689
-2.175214,3,3631.35019
5.0,5,3631.670414
5.0,5,3632.016332
-1.0,4,3632.2459
5.0,5,3632.477881
5.0,5,3632.907124
-3.0,2,3633.065958
-2.175214,3,3633.271917
5.0,5,3633.451547
-3.0,2,3635.009481
-3.0,2,3635.181563
