#{"t_start": 1745397208.6728308, "env_id": "intersection-v0"}
r,l,t
-2.0,3,3943.884176
5.0,5,3944.191733
5.0,5,3944.520196
-3.0,2,3944.671163
5.0,5,3944.951513
5.0,5,3945.181846
-3.0,2,3945.353963
5.0,5,3945.674594
5.0,5,3946.119126
5.0,5,3946.522744
5.0,5,3946.75737
5.0,5,3947.137948
-3.0,2,3947.455615
3.0,4,3947.697825
5.0,5,3947.998289
-2.0,3,3948.204391
2.0,3,3948.438076
-2.0,3,3948.655432
4.0,4,3949.031588
-3.0,2,3949.263716
4.0,4,3949.582907
4.0,4,3949.878488
3.0,4,3950.154713
2.0,3,3950.335111
5.0,5,3950.641928
4.0,4,3950.766463
5.0,5,3951.110247
5.0,5,3951.387843
-5.0,1,3951.467955
5.0,5,3951.791758
5.0,5,3952.105434
-2.0,3,3952.347113
5.0,5,3952.578332
-2.0,3,3952.84593
5.0,5,3953.380162
-2.0,3,3953.643948
5.0,5,3953.947076
5.0,5,3954.314373
5.0,5,3954.56016
5.0,5,3954.955389
-2.0,3,3955.102165
4.0,4,3955.356703
5.0,5,3955.781211
-2.0,3,3956.049368
5.0,5,3956.410761
-2.0,3,3956.570725
-3.0,2,3956.702417
-1.429751,4,3956.888743
-2.0,3,3957.162561
5.0,5,3957.435034
5.0,5,3957.831784
5.0,5,3958.338832
-1.0,4,3958.563928
-3.0,2,3958.831149
5.0,5,3959.148688
5.0,5,3959.430742
5.0,5,3959.841053
5.0,5,3960.073563
-1.0,4,3960.487449
5.0,5,3960.828874
-2.0,3,3961.066855
5.0,5,3961.337276
-3.0,2,3961.534226
-2.742999,3,3961.784576
-2.0,3,3962.092097
5.0,5,3962.368842
5.0,5,3962.661943
4.0,4,3962.893601
-2.0,3,3963.186013
-2.0,3,3963.454418
5.0,5,3963.815454
-2.0,3,3964.026396
5.0,5,3964.291207
5.0,5,3964.616681
-2.0,3,3964.786704
-2.0,3,3965.041279
5.0,5,3965.423802
-2.0,3,3965.60754
-2.0,3,3965.921041
-2.0,3,3966.219996
5.0,5,3966.567894
-2.0,3,3966.78111
5.0,5,3967.267182
-1.429751,4,3967.597538
-3.068023,2,3967.774872
-2.0,3,3968.012533
5.0,5,3968.304599
-2.0,3,3968.424073
5.0,5,3968.767798
5.0,5,3969.085007
-2.0,3,3969.379646
5.0,5,3969.967035
-2.0,3,3970.151161
5.0,5,3970.592374
5.0,5,3970.911233
3.0,4,3971.208953
4.0,4,3971.60156
4.0,4,3971.842092
-2.0,3,3972.013333
5.0,5,3972.366723
5.0,5,3972.77477
4.0,4,3972.995171
5.0,5,3973.299955
5.0,5,3973.628029
5.0,5,3974.106992
-2.0,3,3974.336595
-3.0,2,3974.541802
5.0,5,3974.860837
-2.0,3,3975.073606
5.0,5,3975.408108
-3.0,2,3975.519295
-2.0,3,3975.682936
4.0,4,3975.946445
-2.0,3,3976.219431
5.0,5,3976.489537
-2.0,3,3976.746408
-2.0,3,3977.148282
-2.0,3,3977.500825
5.0,5,3977.769262
4.0,4,3978.118394
5.0,5,3978.342066
5.0,5,3978.791414
4.0,4,3979.073555
2.0,3,3979.282389
5.0,5,3979.611675
-2.0,3,3979.83088
4.0,4,3979.975802
4.0,4,3980.240928
-2.0,3,3980.475961
5.0,5,3980.790967
5.0,5,3981.071487
5.0,5,3981.512952
4.0,4,3981.823655
-3.0,2,3982.030011
5.0,5,3982.40162
-1.429751,4,3982.737941
-2.0,3,3982.971989
5.0,5,3983.269766
-2.0,3,3983.469486
-2.0,3,3983.79332
-3.0,2,3983.993649
5.0,5,3984.417402
-3.0,2,3984.560069
-2.0,3,3984.695779
5.0,5,3984.961951
5.0,5,3985.37829
-1.138061,4,3985.673377
5.0,5,3986.217179
4.0,4,3986.39547
-2.0,3,3986.649187
-2.0,3,3986.871021
-2.0,3,3987.125874
2.0,3,3987.445952
4.0,4,3987.772163
-2.468761,3,3988.018292
5.0,5,3988.482888
-3.0,2,3988.572552
5.0,5,3988.86431
-2.742999,3,3989.006103
5.0,5,3989.3626
-2.0,3,3989.657342
-2.0,3,3989.873758
5.0,5,3990.14491
-2.742999,3,3990.467864
5.0,5,3990.767007
5.0,5,3991.205253
5.0,5,3991.499725
5.0,5,3991.736848
5.0,5,3991.95662
5.0,5,3992.291164
2.0,3,3992.48127
5.0,5,3992.743127
5.0,5,3993.27709
5.0,5,3993.612659
5.0,5,3993.896676
5.0,5,3994.386186
-3.0,2,3994.63093
5.0,5,3994.914634
5.0,5,3995.19142
5.0,5,3995.534097
-2.0,3,3995.713688
-4.0,1,3995.824001
5.0,5,3996.34584
-2.0,3,3996.570813
5.0,5,3996.93894
3.0,4,3997.212028
-2.0,3,3997.484287
-3.0,2,3997.681079
5.0,5,3998.038107
-2.0,3,3998.303281
4.0,4,3998.611983
-1.0,4,3998.878062
-1.138061,4,3999.21461
5.0,5,3999.608768
5.0,5,3999.950879
-2.175214,3,4000.138474
-2.0,3,4000.369483
5.0,5,4000.679073
5.0,5,4001.015009
-3.0,2,4001.186785
-2.0,3,4001.384093
-1.0,4,4001.649698
5.0,5,4001.948987
5.0,5,4003.713292
-2.468761,3,4003.88969
5.0,5,4004.083387
-2.742999,3,4004.292825
-2.0,3,4004.664805
5.0,5,4005.005405
-2.468761,3,4005.210666
5.0,5,4005.637183
-2.0,3,4005.978549
5.0,5,4006.511511
5.0,5,4006.762242
-3.0,2,4006.913512
5.0,5,4007.201631
2.0,3,4007.424768
5.0,5,4007.761312
5.0,5,4008.008952
-2.0,3,4008.144307
5.0,5,4008.47995
5.0,5,4008.798604
-1.0,4,4009.125884
5.0,5,4009.547147
2.0,3,4009.789629
-2.0,3,4009.961982
2.0,3,4010.299634
5.0,5,4010.701014
5.0,5,4011.199597
-2.0,3,4011.447794
5.0,5,4011.70354
-2.0,3,4011.89494
4.0,4,4012.151851
-2.468761,3,4012.440593
5.0,5,4012.788539
5.0,5,4013.056556
-4.0,1,4013.157891
5.0,5,4013.424872
5.0,5,4013.773576
-2.175214,3,4014.058039
-2.0,3,4014.29853
5.0,5,4014.600623
4.0,4,4014.84453
-3.0,2,4014.99632
5.0,5,4015.362529
-2.0,3,4015.65518
5.0,5,4015.847899
-2.468761,3,4016.133049
5.0,5,4016.574609
-2.0,3,4016.826587
-2.0,3,4016.99849
-3.0,2,4017.141582
5.0,5,4017.490607
2.0,3,4017.741014
-3.0,2,4018.030985
5.0,5,4018.273371
-1.0,4,4018.659447
-3.0,2,4018.89844
-2.0,3,4019.154381
-4.451106,1,4019.349335
5.0,5,4019.850978
-3.0,2,4020.046815
3.0,4,4020.317128
-3.0,2,4020.504482
-4.0,1,4020.686008
-2.742999,3,4020.819844
-3.0,2,4020.993111
-2.468761,3,4021.198255
-2.0,3,4021.563923
-2.742999,3,4021.766532
5.0,5,4022.049385
-3.0,2,4022.187
-2.0,3,4022.461796
-3.0,2,4022.694757
5.0,5,4022.977618
5.0,5,4023.336373
4.0,4,4023.559175
-2.0,3,4023.780969
4.0,4,4023.967856
-2.175214,3,4024.274652
5.0,5,4024.588899
5.0,5,4025.022197
5.0,5,4025.327362
4.0,4,4025.768162
5.0,5,4026.158439
-2.175214,3,4026.519069
-2.0,3,4026.673222
3.0,4,4026.968582
5.0,5,4027.467211
-1.0,4,4027.765955
5.0,5,4028.080666
5.0,5,4028.400967
5.0,5,4028.728992
-2.0,3,4028.88579
5.0,5,4029.151793
5.0,5,4029.542458
-2.0,3,4029.762086
3.0,4,4030.052007
5.0,5,4030.375666
5.0,5,4030.816592
-2.0,3,4031.093917
3.0,4,4031.2794
-4.0,1,4031.353662
5.0,5,4031.668537
5.0,5,4032.042032
5.0,5,4032.365213
5.0,5,4032.716277
5.0,5,4033.004663
-3.0,2,4033.126815
5.0,5,4033.428552
-3.0,2,4033.566356
5.0,5,4033.957594
-2.0,3,4034.228192
5.0,5,4034.615482
-3.0,2,4034.781818
4.0,4,4035.031183
-2.0,3,4035.378921
-2.0,3,4035.609457
5.0,5,4035.885275
-3.0,2,4035.991282
-2.175214,3,4036.168547
-5.0,1,4036.268591
-2.175214,3,4036.443026
-3.0,2,4036.587178
-2.468761,3,4036.920788
5.0,5,4037.218744
-2.742999,3,4037.425485
2.0,3,4037.568346
-2.0,3,4037.839153
5.0,5,4038.06202
5.0,5,4038.33796
5.0,5,4038.68879
5.0,5,4038.892244
-2.0,3,4039.109066
5.0,5,4039.443506
5.0,5,4039.759747
5.0,5,4040.132104
5.0,5,4040.556641
5.0,5,4040.779937
4.0,4,4041.082973
4.0,4,4041.39604
-3.0,2,4041.504475
5.0,5,4041.826925
5.0,5,4042.043594
5.0,5,4042.375043
2.0,3,4042.651347
-2.0,3,4042.896549
-4.0,1,4043.042259
-2.0,3,4043.262029
5.0,5,4043.518143
-3.0,2,4043.727401
5.0,5,4043.991181
4.0,4,4044.323426
-2.0,3,4044.500796
5.0,5,4044.835953
5.0,5,4045.243816
3.0,4,4045.531363
-2.0,3,4045.818872
-3.0,2,4045.951544
4.0,4,4046.144092
4.0,4,4046.370498
-3.0,2,4046.596045
5.0,5,4046.914215
-1.0,4,4047.185258
5.0,5,4047.594748
5.0,5,4047.941205
-2.468761,3,4048.179234
5.0,5,4048.592673
-2.0,3,4048.803057
-3.0,2,4048.95168
5.0,5,4049.397092
-3.982694,2,4049.564749
5.0,5,4049.872874
-2.175214,3,4050.074026
5.0,5,4050.383873
-1.0,4,4050.612284
-2.0,3,4050.925487
5.0,5,4051.195255
-3.0,2,4051.36773
5.0,5,4051.807281
-2.0,3,4052.137403
5.0,5,4052.549078
5.0,5,4052.860795
3.0,4,4053.097668
5.0,5,4053.533252
5.0,5,4053.815907
4.0,4,4054.015816
5.0,5,4054.565858
5.0,5,4054.907907
5.0,5,4055.324897
5.0,5,4055.614995
-2.0,3,4055.967768
-3.0,2,4056.162808
-2.0,3,4056.397857
4.0,4,4056.64332
5.0,5,4056.878853
4.0,4,4057.099772
-2.0,3,4057.328979
4.0,4,4057.572396
5.0,5,4057.908165
5.0,5,4058.236529
-2.0,3,4058.492084
-4.0,1,4058.576124
5.0,5,4058.790815
-2.468761,3,4058.961612
-2.175214,3,4059.129045
-2.742999,3,4059.347783
4.0,4,4059.589574
5.0,5,4059.860623
5.0,5,4060.077923
5.0,5,4060.431424
5.0,5,4060.675005
5.0,5,4061.060614
5.0,5,4061.373794
-2.468761,3,4061.650848
-2.0,3,4061.83046
5.0,5,4062.146981
4.0,4,4062.337618
-2.468761,3,4062.6417
-2.0,3,4062.832076
4.0,4,4063.06839
5.0,5,4063.468579
-2.0,3,4063.764209
5.0,5,4064.038125
-3.0,2,4064.240527
2.0,3,4064.498409
-3.0,2,4064.748857
-2.0,3,4064.844739
-3.0,2,4064.987996
5.0,5,4065.27266
2.0,3,4065.598885
5.0,5,4065.934857
5.0,5,4066.354569
5.0,5,4066.637371
5.0,5,4066.958148
5.0,5,4067.221641
4.0,4,4067.62453
5.0,5,4068.076375
5.0,5,4068.358655
-1.0,4,4068.652246
5.0,5,4068.911543
5.0,5,4069.135715
-2.0,3,4069.320989
5.0,5,4069.49243
5.0,5,4069.795489
5.0,5,4070.049346
5.0,5,4070.275932
5.0,5,4070.468482
-3.0,2,4070.69487
5.0,5,4070.935804
3.0,4,4071.222813
4.0,4,4071.522746
4.0,4,4071.774337
5.0,5,4072.090577
5.0,5,4072.343849
5.0,5,4072.679211
-2.0,3,4072.866188
-2.0,3,4073.101701
5.0,5,4073.479783
5.0,5,4073.767123
5.0,5,4075.090568
-2.0,3,4075.299752
-2.0,3,4075.539367
-2.0,3,4075.730381
5.0,5,4076.095766
-3.0,2,4076.209282
5.0,5,4076.56409
-2.742999,3,4076.787701
5.0,5,4077.32247
-2.0,3,4077.522583
5.0,5,4077.793923
-3.0,2,4077.922647
-3.0,2,4078.181925
5.0,5,4078.54341
5.0,5,4078.848708
4.0,4,4079.251421
5.0,5,4079.570379
5.0,5,4079.881718
-1.0,4,4080.17928
5.0,5,4080.526089
5.0,5,4080.724419
5.0,5,4080.982258
5.0,5,4081.289267
5.0,5,4081.475175
-2.0,3,4081.718869
5.0,5,4081.930507
5.0,5,4082.206301
4.0,4,4082.406194
5.0,5,4082.609137
5.0,5,4082.965408
-4.0,1,4083.140504
-4.0,1,4083.259635
-3.0,2,4083.470816
-2.0,3,4083.728937
5.0,5,4083.975674
5.0,5,4084.158997
-2.0,3,4084.333397
-2.0,3,4084.527317
5.0,5,4084.748977
-3.0,2,4084.970855
5.0,5,4085.389194
5.0,5,4085.674354
5.0,5,4086.059253
-2.468761,3,4086.322243
-2.175214,3,4086.509782
5.0,5,4086.998617
-1.0,4,4087.204505
5.0,5,4087.514101
-1.0,4,4087.966107
-3.0,2,4088.179326
-2.175214,3,4088.42587
-2.0,3,4088.601106
5.0,5,4088.860595
5.0,5,4089.219038
5.0,5,4089.50355
-1.138061,4,4089.75371
-2.0,3,4089.991494
5.0,5,4090.328522
2.0,3,4090.510718
-2.0,3,4090.655592
5.0,5,4091.027026
-2.175214,3,4091.26488
-3.0,2,4091.437858
-3.0,2,4091.590468
-1.0,4,4091.808792
5.0,5,4092.184154
-3.0,2,4092.354754
5.0,5,4092.719312
-2.175214,3,4092.903561
2.0,3,4093.201499
5.0,5,4093.507954
-2.0,3,4093.753101
-2.0,3,4093.998948
5.0,5,4094.301264
5.0,5,4094.594443
-2.175214,3,4094.798868
-2.0,3,4094.998096
-2.0,3,4095.268113
5.0,5,4095.491661
-2.0,3,4095.672534
5.0,5,4096.153176
-2.0,3,4096.25545
5.0,5,4096.451162
-2.175214,3,4096.663699
5.0,5,4096.90179
5.0,5,4097.230586
5.0,5,4097.591979
5.0,5,4097.927664
-2.0,3,4098.109405
5.0,5,4098.578696
5.0,5,4098.826094
5.0,5,4099.227069
-2.0,3,4099.387621
5.0,5,4099.648632
-1.0,4,4099.81251
5.0,5,4100.187268
-2.175214,3,4100.478983
5.0,5,4100.768284
5.0,5,4101.105518
2.0,3,4101.270648
5.0,5,4101.506885
5.0,5,4101.862142
5.0,5,4102.216021
-3.0,2,4102.365706
5.0,5,4102.746985
-2.0,3,4102.938726
5.0,5,4103.30412
5.0,5,4103.668442
5.0,5,4103.819425
-5.0,1,4103.922404
-2.175214,3,4104.175876
-2.175214,3,4104.365566
5.0,5,4104.693572
5.0,5,4105.070437
4.0,4,4105.246557
-2.0,3,4105.500336
5.0,5,4105.706454
-2.0,3,4105.916669
-2.0,3,4106.099473
-2.0,3,4106.362057
5.0,5,4106.729493
-2.175214,3,4106.965692
5.0,5,4107.322121
5.0,5,4107.812919
-3.0,2,4107.992187
-3.0,2,4108.142943
-2.0,3,4108.276905
-3.0,2,4108.490859
5.0,5,4108.858124
5.0,5,4109.161591
5.0,5,4109.602849
5.0,5,4109.898975
-2.0,3,4110.132806
5.0,5,4110.417289
-2.0,3,4110.671664
-2.0,3,4110.944075
-3.0,2,4111.269106
5.0,5,4111.605015
5.0,5,4111.931712
-2.0,3,4112.210601
-2.0,3,4112.466335
5.0,5,4112.672711
5.0,5,4112.981195
5.0,5,4113.360457
5.0,5,4113.726636
-2.0,3,4113.919471
-2.0,3,4114.124241
2.0,3,4114.356246
-1.0,4,4114.683788
2.0,3,4114.836208
3.0,4,4115.232249
5.0,5,4115.494916
5.0,5,4115.810601
5.0,5,4116.143623
-2.175214,3,4116.398471
-0.695039,5,4116.728873
5.0,5,4117.047409
5.0,5,4117.346537
-2.0,3,4117.660343
5.0,5,4117.939446
5.0,5,4118.192892
-2.0,3,4118.487863
-3.0,2,4118.65765
5.0,5,4119.072587
5.0,5,4119.432181
5.0,5,4119.763159
5.0,5,4120.185414
-3.0,2,4120.366172
5.0,5,4120.632414
-3.0,2,4120.819253
5.0,5,4121.109743
5.0,5,4121.407569
5.0,5,4121.851714
5.0,5,4122.084955
5.0,5,4122.466529
-5.0,1,4122.577289
5.0,5,4122.723366
-2.0,3,4122.992561
-3.0,2,4123.211761
-3.0,2,4123.465629
5.0,5,4123.678567
-1.0,4,4124.074489
5.0,5,4124.411448
-4.0,1,4124.52075
-3.0,2,4124.724375
5.0,5,4125.247811
4.0,4,4125.458639
-2.0,3,4125.673382
5.0,5,4126.164924
-2.0,3,4126.316452
4.0,4,4126.559008
5.0,5,4126.839271
4.0,4,4127.225376
5.0,5,4127.451454
5.0,5,4127.888572
-2.0,3,4128.054833
5.0,5,4128.364577
5.0,5,4128.687267
-1.0,4,4128.931816
5.0,5,4129.338851
-2.0,3,4129.574535
-2.0,3,4129.879098
5.0,5,4130.258624
-2.0,3,4130.499398
5.0,5,4130.914171
5.0,5,4131.304511
5.0,5,4131.645118
-3.0,2,4131.882522
5.0,5,4132.185915
-3.0,2,4132.298289
-2.742999,3,4132.500577
-2.0,3,4132.662282
-3.0,2,4132.850426
-3.0,2,4133.099651
-2.0,3,4133.295379
-2.0,3,4133.533516
5.0,5,4133.820811
5.0,5,4134.194412
-2.0,3,4134.465044
5.0,5,4134.829633
-2.175214,3,4135.125062
2.0,3,4135.383959
-2.175214,3,4135.543312
5.0,5,4135.778311
5.0,5,4136.051648
-2.0,3,4136.25478
-2.742999,3,4136.388671
5.0,5,4136.627115
-2.0,3,4136.830986
-2.0,3,4137.086305
4.0,4,4137.349024
-2.175214,3,4137.516469
-2.742999,3,4137.797965
-2.0,3,4138.031321
5.0,5,4138.379231
5.0,5,4138.70347
5.0,5,4139.158776
5.0,5,4139.400339
-2.0,3,4139.617771
2.0,3,4139.858011
5.0,5,4140.696659
5.0,5,4141.087416
-2.175214,3,4141.319513
5.0,5,4141.561558
5.0,5,4141.930828
5.0,5,4142.169026
-2.175214,3,4142.470692
4.0,4,4142.874416
5.0,5,4143.261936
5.0,5,4143.469118
-2.0,3,4143.644974
-2.0,3,4143.852607
5.0,5,4144.17215
5.0,5,4144.527504
5.0,5,4146.005221
-2.0,3,4146.271496
5.0,5,4146.651448
5.0,5,4146.859493
4.0,4,4147.16578
5.0,5,4147.381827
-2.0,3,4147.688726
-3.0,2,4147.905456
-3.0,2,4148.041462
5.0,5,4148.298191
5.0,5,4148.542055
4.0,4,4148.825551
-2.0,3,4149.024783
4.0,4,4149.380249
5.0,5,4149.765253
-3.697041,2,4149.887202
-2.0,3,4150.083888
-2.0,3,4150.339214
5.0,5,4150.532748
-2.468761,3,4150.725282
5.0,5,4151.068887
-2.0,3,4151.332215
4.0,4,4151.696919
-2.175214,3,4151.944976
5.0,5,4152.197491
4.0,4,4152.478787
-2.0,3,4152.822474
-2.0,3,4153.108047
5.0,5,4153.467317
5.0,5,4153.731273
-2.0,3,4153.989528
-1.0,4,4154.422357
5.0,5,4154.772473
-3.0,2,4154.927184
-2.0,3,4155.241951
5.0,5,4155.490853
5.0,5,4155.831815
-2.0,3,4156.069104
-2.0,3,4156.40925
5.0,5,4156.774689
4.0,4,4157.028679
-3.0,2,4157.248944
5.0,5,4157.590311
3.0,4,4157.950381
-3.0,2,4158.174489
3.0,4,4158.4991
5.0,5,4158.914955
5.0,5,4159.313575
-2.175214,3,4159.57643
-3.0,2,4159.813701
-2.468761,3,4160.100609
5.0,5,4160.416703
-2.175214,3,4160.707824
3.0,4,4160.917517
-3.982694,2,4161.038152
-2.0,3,4161.244714
5.0,5,4161.636553
-2.0,3,4161.854316
-2.0,3,4162.151999
-2.0,3,4162.376826
5.0,5,4162.705029
5.0,5,4162.928783
-1.0,4,4163.158738
-3.0,2,4163.39321
5.0,5,4163.748432
5.0,5,4164.007334
5.0,5,4164.255119
-2.0,3,4164.465812
5.0,5,4164.883711
4.0,4,4165.087921
2.0,3,4165.445307
5.0,5,4165.801318
-1.702039,4,4166.082622
-1.0,4,4166.262025
5.0,5,4166.597073
4.0,4,4166.776064
4.0,4,4167.009142
4.0,4,4167.328186
5.0,5,4167.580199
5.0,5,4167.870929
-2.0,3,4168.078721
5.0,5,4168.35087
4.0,4,4168.447853
5.0,5,4168.740407
-2.175214,3,4169.025013
-5.0,1,4169.217473
-2.468761,3,4169.381433
-3.0,2,4169.551343
5.0,5,4169.852395
-2.742999,3,4170.074388
-2.0,3,4170.390479
-2.742999,3,4170.571322
5.0,5,4170.914711
-3.0,2,4171.10296
3.0,4,4171.335767
-2.0,3,4171.544966
5.0,5,4171.857751
5.0,5,4172.235927
5.0,5,4172.573364
5.0,5,4172.959095
-2.0,3,4173.170558
-2.0,3,4173.385379
6.0,6,4173.805411
5.0,5,4174.136312
5.0,5,4174.450217
-2.0,3,4174.756881
-2.0,3,4174.922943
-2.468761,3,4175.065071
-1.0,4,4175.407374
-2.0,3,4175.716937
5.0,5,4176.048152
-2.0,3,4176.236775
-3.0,2,4176.409195
5.0,5,4176.762595
-3.0,2,4176.939117
-3.0,2,4177.198006
-2.742999,3,4177.367823
5.0,5,4177.814995
4.0,4,4178.043176
4.0,4,4178.275816
-2.0,3,4178.467397
-3.0,2,4178.709148
-2.0,3,4178.868344
-2.0,3,4179.116479
4.0,4,4179.373308
5.0,5,4179.569251
5.0,5,4179.836255
5.0,5,4180.205848
-1.0,4,4180.53017
-2.0,3,4180.752512
3.0,4,4181.035657
5.0,5,4181.297234
5.0,5,4181.68348
5.0,5,4182.045097
-3.0,2,4182.206988
-2.0,3,4182.433294
5.0,5,4182.725323
2.0,3,4182.977114
-4.0041,1,4183.101924
-2.0,3,4183.256491
5.0,5,4183.694135
-2.0,3,4183.882735
-2.0,3,4184.15128
5.0,5,4184.57158
5.0,5,4184.88043
3.0,4,4185.211162
5.0,5,4185.469461
-3.0,2,4185.704176
5.0,5,4185.884046
5.0,5,4186.127375
-2.0,3,4186.349569
5.0,5,4186.705841
5.0,5,4186.912976
-2.0,3,4187.108777
5.0,5,4187.452059
-3.0,2,4187.651921
-2.0,3,4187.860391
-1.0,4,4188.055826
5.0,5,4188.321661
5.0,5,4188.720213
-2.175214,3,4188.900617
5.0,5,4189.244172
5.0,5,4189.632535
5.0,5,4189.878021
4.0,4,4190.151143
5.0,5,4190.568396
-2.0,3,4190.879109
-2.0,3,4191.070296
-2.0,3,4191.276679
-1.0,4,4191.476318
-2.0,3,4191.806588
-2.0,3,4191.988895
5.0,5,4192.293651
5.0,5,4192.750558
-1.0,4,4193.111723
-2.175214,3,4193.415226
5.0,5,4193.774646
5.0,5,4194.262111
5.0,5,4194.67347
-2.0,3,4194.914425
-2.0,3,4195.134733
-2.0,3,4195.337576
5.0,5,4195.852442
5.0,5,4196.198164
-2.0,3,4196.507235
5.0,5,4196.786951
-3.0,2,4197.025786
-2.0,3,4197.294975
5.0,5,4197.59163
5.0,5,4197.93122
6.0,6,4198.340099
5.0,5,4198.600164
5.0,5,4198.935144
5.0,5,4199.368827
5.0,5,4199.600971
-2.0,3,4199.816541
-2.0,3,4200.038853
-2.0,3,4200.321766
-3.0,2,4200.508032
-2.0,3,4200.753901
-2.0,3,4200.924094
5.0,5,4201.227292
5.0,5,4201.489226
4.0,4,4201.715604
2.0,3,4201.913651
2.0,3,4202.161118
-2.0,3,4202.408023
5.0,5,4202.573376
-0.695039,5,4202.865196
-1.0,4,4203.097471
4.0,4,4203.350705
-3.0,2,4203.48894
-5.0,1,4203.611638
-2.0,3,4203.858003
-2.0,3,4204.040632
-2.0,3,4204.255722
5.0,5,4204.597461
-2.0,3,4204.780379
5.0,5,4205.038592
5.0,5,4205.260829
2.0,3,4205.489031
-2.0,3,4205.696144
5.0,5,4205.912469
5.0,5,4206.232862
5.0,5,4206.608201
2.0,3,4206.805016
-2.0,3,4207.147431
5.0,5,4207.412735
-4.0,1,4207.558182
-5.0,1,4207.673629
4.0,4,4207.927655
-2.0,3,4208.139226
5.0,5,4208.415962
5.0,5,4208.76368
5.0,5,4209.026884
5.0,5,4209.304625
4.0,4,4209.448918
2.0,3,4209.647606
-2.0,3,4209.921632
5.0,5,4210.374751
5.0,5,4210.72502
-3.0,2,4210.917002
2.0,3,4211.23188
5.0,5,4211.45411
5.0,5,4211.637625
5.0,5,4211.862476
-2.0,3,4212.196172
-2.0,3,4212.425654
-2.175214,3,4212.576375
-3.0,2,4212.743023
5.0,5,4212.946942
-2.0,3,4213.149086
-1.0,4,4213.441096
-1.0,4,4213.841761
5.0,5,4214.21454
5.0,5,4214.44557
5.0,5,4214.740195
5.0,5,4215.134326
5.0,5,4215.456362
5.0,5,4217.331672
-2.0,3,4217.643149
-3.0,2,4217.820955
5.0,5,4218.193003
5.0,5,4218.451189
-1.702039,4,4218.690281
-2.468761,3,4218.950571
5.0,5,4219.367867
5.0,5,4219.615489
-3.0,2,4219.726162
5.0,5,4220.133658
3.0,4,4220.411501
5.0,5,4220.846006
-4.0,1,4220.969092
5.0,5,4221.197679
5.0,5,4221.607833
2.0,3,4221.832597
-2.742999,3,4222.000004
-3.0,2,4222.165049
4.0,4,4222.498963
5.0,5,4222.848922
5.0,5,4223.169438
-2.0,3,4223.353379
3.0,4,4223.659435
5.0,5,4223.882296
5.0,5,4224.297236
5.0,5,4224.521954
5.0,5,4224.798031
5.0,5,4225.101203
-1.0,4,4225.313327
-2.0,3,4225.498212
-2.175214,3,4225.716146
5.0,5,4225.986881
5.0,5,4226.334079
5.0,5,4226.582233
-2.0,3,4226.76741
-2.0,3,4226.990845
5.0,5,4227.274863
5.0,5,4227.611515
-2.175214,3,4227.83688
-2.0,3,4228.07706
-2.0,3,4228.290772
5.0,5,4228.559372
5.0,5,4228.925046
5.0,5,4229.180634
-1.702039,4,4229.472677
5.0,5,4229.72825
-2.0,3,4229.960617
5.0,5,4230.260441
-2.0,3,4230.4543
5.0,5,4230.725025
5.0,5,4230.911584
-2.0,3,4231.095232
-2.0,3,4231.276205
3.0,4,4231.516783
-2.0,3,4231.723779
-2.0,3,4231.922952
-1.0,4,4232.240118
-1.0,4,4232.590165
-1.0,4,4232.953218
5.0,5,4233.238752
-3.0,2,4233.428073
5.0,5,4233.750206
-4.0,1,4233.837583
-2.0,3,4234.021301
-4.0,1,4234.150792
-3.0,2,4234.310349
5.0,5,4234.646522
5.0,5,4234.993004
5.0,5,4235.301392
5.0,5,4235.775918
5.0,5,4236.169336
5.0,5,4236.330238
-3.0,2,4236.528523
-4.0,1,4236.649013
-2.468761,3,4236.93034
5.0,5,4237.156902
-4.0,1,4237.241617
-2.468761,3,4237.496699
5.0,5,4237.787431
4.0,4,4238.028335
-2.0,3,4238.27474
5.0,5,4238.637014
5.0,5,4239.037817
5.0,5,4239.347896
5.0,5,4239.688569
5.0,5,4240.143251
-2.0,3,4240.309153
5.0,5,4240.502908
5.0,5,4240.778302
-3.982694,2,4240.982258
5.0,5,4241.36696
-3.0,2,4241.56223
4.0,4,4241.875795
-2.0,3,4242.090562
4.0,4,4242.390007
5.0,5,4242.736985
-2.468761,3,4242.990412
-2.0,3,4243.256086
-3.0,2,4243.468284
-3.0,2,4243.658917
5.0,5,4243.845242
-2.0,3,4244.220329
-2.742999,3,4244.453966
5.0,5,4244.874385
-2.468761,3,4245.051154
5.0,5,4245.540698
5.0,5,4245.751574
-2.175214,3,4245.992589
5.0,5,4246.302935
5.0,5,4246.558005
4.0,4,4246.74872
-3.0,2,4246.996588
5.0,5,4247.355436
-3.0,2,4247.593289
2.0,3,4247.914235
-2.0,3,4248.138172
5.0,5,4248.404954
-2.0,3,4248.662729
5.0,5,4248.974094
-2.0,3,4249.271425
2.0,3,4249.515631
-1.0,4,4249.766475
-3.0,2,4250.047326
-2.0,3,4250.255623
2.0,3,4250.448208
-2.175214,3,4250.726223
5.0,5,4250.96629
5.0,5,4251.233777
-2.0,3,4251.524146
-3.0,2,4251.767057
-3.0,2,4252.000372
5.0,5,4252.312798
5.0,5,4252.644964
5.0,5,4252.966486
5.0,5,4253.330047
-2.0,3,4253.527941
-3.0,2,4253.802609
5.0,5,4254.118719
2.0,3,4254.429255
5.0,5,4254.690109
-3.0,2,4254.857894
